date,actual_price,mean_forecast,vol_forecast
1998-11-09,0.954,1.006865444553643,0.14629749446859774
1998-11-16,0.945,1.0060120206937806,0.04951201184316852
1998-11-23,0.944,0.9907977950039615,0.01967812770750484
1998-11-30,0.937,0.9832752746369684,0.007166764726236906
1998-12-07,0.935,0.9659605977457507,0.5633831238612348
1998-12-14,0.941,0.9422654727818031,0.14064814959139357
1998-12-21,0.944,0.9357210522484976,0.029880913668085166
1998-12-28,0.936,0.9403369235398817,0.06272634624798862
1999-01-04,0.929,0.9337849664551521,0.06498728351249179
1999-01-11,0.927,0.9326196601566683,0.12966811901420816
1999-01-18,0.919,0.9425040687003421,0.009447051626690583
1999-01-25,0.907,0.9466094727323534,0.007122290431001821
1999-02-01,0.913,0.9342040706760081,0.05768775537187924
1999-02-08,0.921,0.924489321329969,0.012579314272460876
1999-02-15,0.977,0.9239372945134147,0.007141987514267616
1999-02-22,1.017,0.9150377838713025,0.016176470911312545
1999-03-01,1.082,0.9003305624734023,0.01640006328549588
1999-03-08,1.118,0.9117575513272466,0.06745426631397838
1999-03-15,1.14,0.9248904332648837,0.06564104769559989
1999-03-22,1.135,1.0022214434081032,0.03308514714003038
1999-03-29,1.131,1.0446636616121954,0.05285560137748151
1999-04-05,1.136,1.1221426743887712,0.036839967550743605
1999-04-12,1.14,1.1507503698157435,0.04326560424833534
1999-04-19,1.14,1.158657648673935,0.027049272946584574
1999-04-26,1.126,1.1376349776118189,0.029095931823779134
1999-05-03,1.111,1.1280553614222897,0.07359332262014558
1999-05-10,1.112,1.137427916613219,0.033130010407128305
1999-05-17,1.108,1.142940795649659,0.05634179752491379
1999-05-24,1.124,1.140874911968351,0.04612121187799001
1999-05-31,1.113,1.1195275871888015,0.03645565288131544
1999-06-07,1.125,1.101001547929195,0.008795379501337998
1999-06-14,1.143,1.1092510292971987,0.8353080707269102
1999-06-21,1.169,1.1063623799573465,0.007737677836052348
1999-06-28,1.193,1.1305118818532855,0.023425028115952373
1999-07-05,1.195,1.111565259052225,0.08502056793016445
1999-07-12,1.206,1.1278369823778704,0.05142298355836174
1999-07-19,1.236,1.1538243287865557,0.013411131552715661
1999-07-26,1.234,1.1849056119773262,0.030928701461463443
1999-08-02,1.233,1.2098670629364894,0.034697708004369034
1999-08-09,1.242,1.2011795863702912,0.012370849641666562
1999-08-16,1.25,1.2114569589607653,0.009024241472313536
1999-08-23,1.268,1.2522638387258707,0.02903140045730023
1999-08-30,1.262,1.2402755205382732,0.022961501727962068
1999-09-06,1.255,1.2321111540852177,0.021981896642999082
1999-09-13,1.249,1.2458705989314036,0.032422596086864715
1999-09-20,1.236,1.2555889261667927,0.011797325609451563
1999-09-27,1.237,1.277865720050387,0.05055710074550411
1999-10-04,1.23,1.263576708911692,0.06445686144323916
1999-10-11,1.233,1.2505158960348457,0.06162031092531395
1999-10-18,1.251,1.244741071029837,0.03730812458931931
1999-10-25,1.269,1.2287989648453563,0.03437610908477925
1999-11-01,1.274,1.2346498326289221,0.058178078584255805
1999-11-08,1.273,1.2270545607864827,0.007888456444331192
1999-11-15,1.275,1.2328283476359354,0.0684663726237495
1999-11-22,1.269,1.2598077991448215,0.020221640405836672
1999-11-29,1.273,1.2810563111223898,0.01967253264304763
1999-12-06,1.272,1.2803376552910237,0.04614983162391024
